020,2005,4,248.93
020,2006,1,249.05
020,2006,2,243.96
020,2006,3,243.73
020,2006,4,243.72
020,2007,1,241.97
020,2007,2,238.01
020,2007,3,235.55
020,2007,4,234.78
020,2008,1,235.41
020,2008,2,228.04
020,2008,3,224.91
020,2008,4,225.38
020,2009,1,224.51
020,2009,2,219.10
020,2009,3,215.91
020,2009,4,216.54
020,2010,1,214.91
020,2010,2,215.79
020,2010,3,216.70
020,2010,4,217.25
020,2011,1,214.83
020,2011,2,212.66
020,2011,3,214.19
020,2011,4,213.81
020,2012,1,213.47
020,2012,2,212.43
020,2012,3,213.76
020,2012,4,214.64
020,2013,1,215.61
020,2013,2,217.83
020,2013,3,221.91
020,2013,4,223.48
020,2014,1,225.13
020,2014,2,230.35
020,2014,3,232.54
020,2014,4,234.65
020,2015,1,234.49
020,2015,2,238.42
020,2015,3,241.81
020,2015,4,244.55
020,2016,1,246.49
020,2016,2,250.72
020,2016,3,252.33
020,2016,4,255.83
020,2017,1,257.25
020,2017,2,265.79
020,2017,3,267.93
020,2017,4,270.22
020,2018,1,272.25
020,2018,2,278.62
020,2018,3,282.67
020,2018,4,284.02
020,2019,1,283.16
021,1995,1,100.00
021,1995,2,103.38
021,1995,3,104.97
021,1995,4,105.86
021,1996,1,107.32
021,1996,2,108.01
021,1996,3,108.17
021,1996,4,110.32
021,1997,1,111.55
021,1997,2,113.65
021,1997,3,116.18
021,1997,4,118.67
021,1998,1,120.42
021,1998,2,124.09
021,1998,3,128.19
021,1998,4,130.57
021,1999,1,134.43
021,1999,2,139.61
021,1999,3,147.33
021,1999,4,151.47
021,2000,1,160.16
021,2000,2,165.58
021,2000,3,172.42
021,2000,4,176.61
021,2001,1,181.69
021,2001,2,187.94
021,2001,3,193.82
021,2001,4,197.41
021,2002,1,204.22
021,2002,2,212.16
021,2002,3,218.55
021,2002,4,224.36
021,2003,1,228.41
021,2003,2,232.23
021,2003,3,236.57
021,2003,4,246.82
021,2004,1,250.88
021,2004,2,256.12
021,2004,3,267.53
021,2004,4,271.89
021,2005,1,277.24
021,2005,2,283.43
021,2005,3,286.08
021,2005,4,287.90
021,2006,1,287.16
021,2006,2,281.21
021,2006,3,280.67
021,2006,4,280.56
021,2007,1,278.88
021,2007,2,274.73
021,2007,3,268.58
021,2007,4,271.28
021,2008,1,269.66
021,2008,2,260.61
021,2008,3,256.41
021,2008,4,257.56
021,2009,1,256.93
021,2009,2,250.75
021,2009,3,246.61
021,2009,4,247.32
021,2010,1,247.15
021,2010,2,247.02
021,2010,3,250.30
021,2010,4,249.89
021,2011,1,246.05
021,2011,2,243.98
021,2011,3,245.51
021,2011,4,246.78
021,2012,1,245.65
021,2012,2,246.28
021,2012,3,249.41
021,2012,4,250.58
021,2013,1,253.34
021,2013,2,257.64
021,2013,3,264.84
021,2013,4,268.89
021,2014,1,272.79
021,2014,2,281.29
021,2014,3,283.63
021,2014,4,289.04
021,2015,1,290.41
021,2015,2,295.24
021,2015,3,303.75
021,2015,4,308.41
021,2016,1,313.01
021,2016,2,317.82
021,2016,3,326.24
021,2016,4,332.79
021,2017,1,338.28
021,2017,2,348.48
021,2017,3,357.05
021,2017,4,358.41
021,2018,1,371.47
021,2018,2,377.53
021,2018,3,381.99
021,2018,4,388.20
021,2019,1,389.33
022,1995,1,100.00
022,1995,2,102.33
022,1995,3,104.21
022,1995,4,104.73
022,1996,1,106.44
022,1996,2,106.53
022,1996,3,107.17
022,1996,4,108.70
022,1997,1,109.54
022,1997,2,111.44
022,1997,3,113.26
022,1997,4,115.19
022,1998,1,116.76
